slug,outcome,analysis_outcome,label,category,category_label,family,data_frequency,panel_path,output_dir,figure_path,hybrid_excluded,cluster_var,reference_event_time,status,note,analysis_sample,n_panel_rows,n_observations,n_municipalities,n_municipalities_with_nonmissing_outcome,n_treated_municipalities,n_never_treated_municipalities,sample_year_min,sample_year_max,hybrid_municipalities_excluded,duplicate_unit_period_rows,event_time_step,analysis_period_note,event_time0_estimate,post_mean_event_1_8_ref0,post_abs_mean_event_1_8_ref0,n_pre_estimates,max_abs_pretrend_t,n_pre_p05,pretrend_label,n_post_estimates,pretrend_rank,post_abs_rank_value
siconfi_annual_health_log_pc,log1p_health_pc_2008,log1p_health_pc_2008,"Health expenditure per capita, log(1+x), annual",siconfi_log_pc,Log expenditure per capita,health,annual,data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/health/siconfi_annual_health_log_pc,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_health_log_pc_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_health_log_pc.parquet,84633,81889,4036,4034,2790,1244,2000,2020,1534,0,1,,0.0308640562266059,-0.03544432480100923,0.03544432480100923,8,3.667628609209786,5,fail,8,3,0.03544432480100923
ideb_publica_ef_initial_ideb,ideb_publica_ef_initial_ideb,ideb_publica_ef_initial_ideb,Publica Ef Initial Ideb,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_initial_ideb,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_initial_ideb_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_initial_ideb.parquet,80740,26874,4037,4021,2777,1244,2004,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",0.0547982726932528,0.034587204510588845,0.034587204510588845,4,6.437642100459168,2,fail,4,3,0.034587204510588845
inep_transition_total_taxa_promocao_em,inep_transition_total_taxa_promocao_em,inep_transition_total_taxa_promocao_em,Total Taxa Promocao Em,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_total_taxa_promocao_em,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_promocao_em_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_promocao_em.parquet,84777,52267,4037,4030,2786,1244,2008,2020,1534,0,1,,-0.1497011991648807,0.03408735053755216,0.03408735053755216,8,3.1658344682643693,3,fail,8,3,0.03408735053755216
ideb_municipal_ef_initial_ideb,ideb_municipal_ef_initial_ideb,ideb_municipal_ef_initial_ideb,Municipal Ef Initial Ideb,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_municipal_ef_initial_ideb,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_municipal_ef_initial_ideb_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_municipal_ef_initial_ideb.parquet,80740,28726,4037,3910,2697,1213,2004,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",0.0592238118454205,0.03273390311589758,0.03273390311589758,4,4.951311433508788,4,fail,4,3,0.03273390311589758
log_municipal_child_enrollment,log1p_enrollment_municipal_child_regular_total,log1p_enrollment_municipal_child_regular_total,"Regular child enrollment, municipal schools",adult_eja,Adult education / EJA outcomes,child_enrollment,annual,data/clean/downstream/bdd_adult_education_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/child_enrollment/log_municipal_child_enrollment,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_municipal_child_enrollment_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_municipal_child_enrollment.parquet,84777,56518,4037,4037,2792,1245,2007,2020,1534,0,1,,-0.0153087510708294,-0.029753960529047947,0.029753960529047947,8,5.936859155059568,8,fail,8,3,0.029753960529047947
ideb_publica_ef_initial_nota_saeb_media_padronizada,ideb_publica_ef_initial_nota_saeb_media_padronizada,ideb_publica_ef_initial_nota_saeb_media_padronizada,Publica Ef Initial Nota Media Padronizada,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_initial_nota_saeb_media_padronizada,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_initial_nota_saeb_media_padronizada_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_initial_nota_saeb_media_padronizada.parquet,80740,26874,4037,4021,2777,1244,2004,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",0.0327817870075851,-0.028784957563079423,0.028784957563079423,4,3.774520256112196,2,fail,4,3,0.028784957563079423
inep_ind_publica_had_ef,inep_ind_publica_had_ef,inep_ind_publica_had_ef,Publica Had Ef,education,Education outcomes,school_inputs,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_publica_had_ef,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_had_ef_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_had_ef.parquet,84777,44384,4037,4036,2792,1244,2010,2020,1534,0,1,,0.0630315992822402,-0.025306317871823282,0.025306317871823282,7,10.721606029610609,7,fail,8,3,0.025306317871823282
ideb_municipal_ef_initial_indicador_rendimento,ideb_municipal_ef_initial_indicador_rendimento,ideb_municipal_ef_initial_indicador_rendimento,Municipal Ef Initial Indicador Rendimento,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_municipal_ef_initial_indicador_rendimento,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_municipal_ef_initial_indicador_rendimento_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_municipal_ef_initial_indicador_rendimento.parquet,80740,29175,4037,3913,2699,1214,2004,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",0.0093941747660273,0.023381741975402024,0.023381741975402024,4,7.825146287199741,3,fail,4,3,0.023381741975402024
sinasc_all_multiple_pregnancy_share_known_pp,sinasc_all_multiple_pregnancy_share_known_pp,sinasc_all_multiple_pregnancy_share_known_pp,Multiple pregnancy share: All mothers,birth_health,Birth and health outcomes,sinasc_all,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_multiple_pregnancy_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_multiple_pregnancy_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_multiple_pregnancy_share_known_pp.parquet,84777,84609,4037,4036,2792,1244,2000,2020,1534,0,1,,-0.02840675032112,-0.02296978491257451,0.02296978491257451,8,3.628123545074218,1,fail,8,3,0.02296978491257451
log_public_child_enrollment,log1p_enrollment_public_child_regular_total,log1p_enrollment_public_child_regular_total,"Regular child enrollment, public schools",adult_eja,Adult education / EJA outcomes,child_enrollment,annual,data/clean/downstream/bdd_adult_education_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/child_enrollment/log_public_child_enrollment,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_public_child_enrollment_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_public_child_enrollment.parquet,84777,56518,4037,4037,2792,1245,2007,2020,1534,0,1,,-0.0215874381738025,-0.0223288246473459,0.0223288246473459,8,8.457018217741204,8,fail,8,3,0.0223288246473459
ideb_publica_ef_initial_indicador_rendimento,ideb_publica_ef_initial_indicador_rendimento,ideb_publica_ef_initial_indicador_rendimento,Publica Ef Initial Indicador Rendimento,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_initial_indicador_rendimento,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_initial_indicador_rendimento_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_initial_indicador_rendimento.parquet,80740,27433,4037,4030,2786,1244,2004,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",0.0107295679535719,0.021305345944595204,0.021305345944595204,4,8.053184821658968,3,fail,4,3,0.021305345944595204
public_municipal_transport_share,school_access_public_municipal_transport_enrollment_share_pp,bjs_public_municipal_transport_share,Public-school students with municipal-responsibility transport,school_access_transport,School access / transport,transport_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/transport_access/public_municipal_transport_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_municipal_transport_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_municipal_transport_share.parquet,84777,52447,4037,4036,2792,1244,2008,2020,1534,0,1,,0.0232078010680092,0.021300772035984378,0.021300772035984378,8,12.982139863688452,8,fail,8,3,0.021300772035984378
sinasc_highedu_very_preterm_share_known_pp,sinasc_highedu_very_preterm_share_known_pp,sinasc_highedu_very_preterm_share_known_pp,Very-preterm birth share: High education proxy,birth_health,Birth and health outcomes,sinasc_highedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_very_preterm_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_very_preterm_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_very_preterm_share_known_pp.parquet,84777,84578,4037,4036,2792,1244,2000,2020,1534,0,1,,0.0370208630493582,0.020676864309290503,0.020676864309290503,8,2.924404427255362,3,fail,8,3,0.020676864309290503
sinasc_all_high_birthweight_share_total_pp,sinasc_all_high_birthweight_share_total_pp,sinasc_all_high_birthweight_share_total_pp,High-birthweight share: All mothers,birth_health,Birth and health outcomes,sinasc_all,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_high_birthweight_share_total_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_high_birthweight_share_total_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_high_birthweight_share_total_pp.parquet,84777,84609,4037,4036,2792,1244,2000,2020,1534,0,1,,-0.0675214330159905,0.02036265353848567,0.02036265353848567,8,3.643463365040262,2,fail,8,3,0.02036265353848567
public_public_transport_share,school_access_public_public_transport_enrollment_share_pp,bjs_public_public_transport_share,Public-school students using public school transport,school_access_transport,School access / transport,transport_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/transport_access/public_public_transport_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_public_transport_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_public_transport_share.parquet,84777,52447,4037,4036,2792,1244,2008,2020,1534,0,1,,0.0114363458382042,0.0198092467586283,0.0198092467586283,8,6.634027384448324,8,fail,8,3,0.0198092467586283
municipal_public_transport_share,school_access_municipal_public_transport_enrollment_share_pp,bjs_municipal_public_transport_share,Municipal-school students using public transport,school_access_transport,School access / transport,municipal_school_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_public_transport_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_public_transport_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_public_transport_share.parquet,84777,52365,4037,4034,2790,1244,2008,2020,1534,0,1,,0.0103842030674783,0.019114391474036537,0.019114391474036537,8,6.217175786597902,8,fail,8,3,0.019114391474036537
municipal_municipal_transport_share,school_access_municipal_municipal_transport_enrollment_share_pp,bjs_municipal_municipal_transport_share,Municipal-school students with municipal-responsibility transport,school_access_transport,School access / transport,municipal_school_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_municipal_transport_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_municipal_transport_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_municipal_transport_share.parquet,84777,52365,4037,4034,2790,1244,2008,2020,1534,0,1,,0.0126879171555596,0.01860076154485879,0.01860076154485879,8,6.175686165232028,8,fail,8,3,0.01860076154485879
inep_ind_publica_atu_ef,inep_ind_publica_atu_ef,inep_ind_publica_atu_ef,Publica Atu Ef,education,Education outcomes,school_inputs,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_publica_atu_ef,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_atu_ef_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_atu_ef.parquet,84777,56478,4037,4036,2792,1244,2007,2020,1534,0,1,,0.3564403769202842,0.017059425812201087,0.017059425812201087,8,7.656929395543019,6,fail,8,3,0.017059425812201087
public_bus_van_transport_share,school_access_public_bus_van_transport_enrollment_share_pp,bjs_public_bus_van_transport_share,Public-school students using bus/van transport,school_access_transport,School access / transport,transport_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/transport_access/public_bus_van_transport_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_bus_van_transport_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_bus_van_transport_share.parquet,84777,52447,4037,4036,2792,1244,2008,2020,1534,0,1,,0.0396127461203201,0.016751544499693537,0.016751544499693537,8,15.614697670216664,8,fail,8,3,0.016751544499693537
inep_transition_publica_taxa_migracao_eja_ef,inep_transition_publica_taxa_migracao_eja_ef,inep_transition_publica_taxa_migracao_eja_ef,Publica Taxa Migracao Eja Ef,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_migracao_eja_ef,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_migracao_eja_ef_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_migracao_eja_ef.parquet,84777,52442,4037,4036,2792,1244,2008,2020,1534,0,1,,0.0715846184733015,0.016636774119263776,0.016636774119263776,8,10.367796743113994,8,fail,8,3,0.016636774119263776
inep_ind_municipal_had_ef_anos_finais,inep_ind_municipal_had_ef_anos_finais,inep_ind_municipal_had_ef_anos_finais,Municipal Had Ef Anos Finais,education,Education outcomes,school_inputs,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_municipal_had_ef_anos_finais,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_had_ef_anos_finais_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_had_ef_anos_finais.parquet,84777,31570,4037,2976,2200,776,2010,2020,1534,0,1,,0.0454624979915389,-0.014698107038670735,0.014698107038670735,7,7.327599384234357,5,fail,8,3,0.014698107038670735
siconfi_annual_urbanism_log_pc,log1p_urbanism_pc_2008,log1p_urbanism_pc_2008,"Urbanism expenditure per capita, log(1+x), annual",siconfi_log_pc,Log expenditure per capita,urbanism,annual,data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/urbanism/siconfi_annual_urbanism_log_pc,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_urbanism_log_pc_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_urbanism_log_pc.parquet,84633,81889,4036,4034,2790,1244,2000,2020,1534,0,1,,0.0489901438079213,0.013445125841710375,0.013445125841710375,8,2.303367196133477,2,fail,8,3,0.013445125841710375
sinasc_all_very_preterm_share_known_pp,sinasc_all_very_preterm_share_known_pp,sinasc_all_very_preterm_share_known_pp,Very-preterm birth share: All mothers,birth_health,Birth and health outcomes,sinasc_all,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_very_preterm_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_very_preterm_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_very_preterm_share_known_pp.parquet,84777,84607,4037,4036,2792,1244,2000,2020,1534,0,1,,0.0441574845536521,-0.013091784572109773,0.013091784572109773,8,2.5608418712385537,2,fail,8,3,0.013091784572109773
municipal_bus_van_transport_share,school_access_municipal_bus_van_transport_enrollment_share_pp,bjs_municipal_bus_van_transport_share,Municipal-school students using bus/van transport,school_access_transport,School access / transport,municipal_school_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_bus_van_transport_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_bus_van_transport_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_bus_van_transport_share.parquet,84777,52365,4037,4034,2790,1244,2008,2020,1534,0,1,,0.042508121059624,0.011780634597108621,0.011780634597108621,8,16.525707526510757,8,fail,8,3,0.011780634597108621
siconfi_annual_transport_share_total_revenue,transport_share_total_revenue,bjs_siconfi_annual_transport_share_total_revenue,"Transport share of total revenue, annual",siconfi_spending_shares,Spending shares,share_total_revenue,annual,data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_revenue/siconfi_annual_transport_share_total_revenue,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_transport_share_total_revenue_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Derived as category real expenditure divided by total real revenue; kept in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_transport_share_total_revenue.parquet,84633,81848,4036,4034,2790,1244,2000,2020,1534,0,1,,0.00345252845433,-0.010892929646402838,0.010892929646402838,8,4.340398333685932,3,fail,8,3,0.010892929646402838
municipal_rural_residence_share,school_access_municipal_rural_residence_enrollment_share_pp,bjs_municipal_rural_residence_share,Municipal-school students living in rural areas,school_access_transport,School access / transport,municipal_school_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_rural_residence_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_rural_residence_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_rural_residence_share.parquet,84777,52365,4037,4034,2790,1244,2008,2020,1534,0,1,,-0.0142397319422804,-0.009150183440748964,0.009150183440748964,8,10.367551040040258,7,fail,8,3,0.009150183440748964
siconfi_annual_health_share_total_spending,health_share_total_spending,bjs_siconfi_annual_health_share_total_spending,"Health share of total expenditure, annual",siconfi_spending_shares,Spending shares,share_total_spending,annual,data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_spending/siconfi_annual_health_share_total_spending,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_health_share_total_spending_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Derived as category real expenditure divided by total real expenditure; kept in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_health_share_total_spending.parquet,84633,81882,4036,4034,2790,1244,2000,2020,1534,0,1,,-0.0027368447267418,-0.007633199865211112,0.007633199865211112,8,3.1015608430338646,2,fail,8,3,0.007633199865211112
siconfi_cycle2_health_share_total_spending,health_share_total_spending,bjs_siconfi_cycle2_health_share_total_spending,"Health share of total expenditure, cycle2",siconfi_spending_shares,Spending shares,share_total_spending,cycle2,data/clean/downstream/siconfi_spending_categories_cycle2_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/share_total_spending/siconfi_cycle2_health_share_total_spending,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/siconfi_cycle2_health_share_total_spending_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Derived as category real expenditure divided by total real expenditure; kept in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/siconfi_cycle2_health_share_total_spending.parquet,44360,44015,4036,4034,2790,1244,2000,2020,1534,0,2,,-0.0034738101284297,-0.007113397515007975,0.007113397515007975,4,2.661598983346582,2,fail,4,3,0.007113397515007975
siconfi_cycle2_health_log_pc,log1p_health_pc_2008,log1p_health_pc_2008,"Health expenditure per capita, log(1+x), cycle2",siconfi_log_pc,Log expenditure per capita,health,cycle2,data/clean/downstream/siconfi_spending_categories_cycle2_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/health/siconfi_cycle2_health_log_pc,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/siconfi_cycle2_health_log_pc_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/siconfi_cycle2_health_log_pc.parquet,44360,44016,4036,4034,2790,1244,2000,2020,1534,0,2,,0.0314185147332816,-0.005561865020529873,0.005561865020529873,4,4.327143232608461,4,fail,4,3,0.005561865020529873
ideb_publica_ef_final_nota_saeb_media_padronizada,ideb_publica_ef_final_nota_saeb_media_padronizada,ideb_publica_ef_final_nota_saeb_media_padronizada,Publica Ef Final Nota Media Padronizada,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_final_nota_saeb_media_padronizada,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_final_nota_saeb_media_padronizada_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_final_nota_saeb_media_padronizada.parquet,80740,27136,4037,4033,2789,1244,2004,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",0.074025366430252,0.005422040983608505,0.005422040983608505,4,6.516264179705964,4,fail,4,3,0.005422040983608505
inep_transition_total_taxa_migracao_eja_ef,inep_transition_total_taxa_migracao_eja_ef,inep_transition_total_taxa_migracao_eja_ef,Total Taxa Migracao Eja Ef,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_total_taxa_migracao_eja_ef,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_migracao_eja_ef_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_migracao_eja_ef.parquet,84777,52442,4037,4036,2792,1244,2008,2020,1534,0,1,,0.0614430459692742,-0.005391258391020831,0.005391258391020831,8,9.761954104001914,8,fail,8,3,0.005391258391020831
